census_tra,hournumber,shooting_count,robbery_count,assault_count
071600,15,0,3,0
071600,16,0,3,0
071600,17,0,3,0
071600,18,0,3,0
071600,19,0,2,0
071600,20,0,7,0
071600,21,0,6,0
071600,22,0,7,0
071600,23,0,5,0
071700,0,0,5,2
071700,1,0,3,0
071700,2,2,4,0
071700,3,0,4,0
071700,4,0,1,0
071700,5,0,0,0
071700,6,0,0,1
071700,7,0,0,0
071700,8,1,0,0
071700,9,0,2,0
071700,10,0,0,0
071700,11,0,0,0
071700,12,0,0,0
071700,13,0,2,0
071700,14,1,0,0
071700,15,0,6,0
071700,16,0,4,0
071700,17,0,4,0
071700,18,0,3,0
071700,19,0,4,1
071700,20,0,4,0
071700,21,1,6,0
071700,22,0,3,0
071700,23,0,8,0
071800,0,1,6,1
071800,1,0,5,2
071800,2,2,5,0
071800,3,1,6,0
071800,4,1,1,0
071800,5,1,1,0
071800,6,0,1,0
071800,7,0,0,1
071800,8,0,2,0
071800,9,0,1,2
071800,10,0,1,2
071800,11,0,0,1
071800,12,0,0,2
071800,13,3,1,0
071800,14,2,4,0
071800,15,3,9,1
071800,16,1,7,0
071800,17,0,4,0
071800,18,1,3,5
071800,19,1,7,1
071800,20,2,4,1
071800,21,1,8,2
071800,22,1,12,1
071800,23,1,3,0
071900,0,3,8,0
071900,1,5,12,0
071900,2,5,11,1
071900,3,9,11,1
071900,4,3,7,0
071900,5,2,4,1
071900,6,0,1,1
071900,7,0,2,0
071900,8,0,3,1
071900,9,0,4,1
071900,10,0,2,0
071900,11,0,2,1
071900,12,1,2,1
071900,13,0,2,2
071900,14,0,3,0
071900,15,1,5,1
071900,16,1,2,2
071900,17,1,3,1
071900,18,0,3,1
071900,19,1,12,1
071900,20,0,10,3
